1549277946,62
1551530760,73
1554136260,80
1556908503,98
1556998093,99
1559391908,120
1559674897,121
1561475309,117
1562000545,116
1564844116,121
1567506153,116
1570205497,112
1572731331,114
1575632551,114
1578660129,118
1593710460,170
1596321346,184
1598987150,182
1600209875,182
1601596821,182
1604257506,200
1606798240,207
1609569857,245
1612170273,258
1614641932,288
1617395694,291
1619860257,285
1622546444,279
1625121058,280
1627809815,275
1630464497,266
1633137338,258
1635819985,256
1638330268,253
1641100567,253
1643679099,241
