1601597717,3
1604257576,10
1606798294,10
1609569911,8
1612170334,29
1614641997,22
1615258142,26
1615859603,21
1616463262,30
1617395758,28
1617928855,25
1618442411,32
1619051043,31
1619860316,23
1620526823,25
1621122535,27
1621759249,29
1622546502,29
1623115501,27
1623712635,30
1624324267,18
1624944835,20
1625121093,23
1625704312,21
1626299589,23
1626909691,16
1627809832,18
1628440217,22
1628986247,16
1629935881,32
1630464519,27
1631669582,27
1632279177,26
1633137361,21
1633831633,16
1634504029,24
1635820009,26
